,Date,priceUSD
1065,2013/06/16,100.355
1066,2013/06/17,100.846
1067,2013/06/18,103.663
1068,2013/06/19,105.104
1069,2013/06/20,105.826
1070,2013/06/21,106.072
1071,2013/06/22,103.671
1072,2013/06/23,101.679
1073,2013/06/24,98.478
1074,2013/06/25,97.247
1075,2013/06/26,98.0
1076,2013/06/27,96.6
1077,2013/06/28,92.242
1078,2013/06/29,89.283
1079,2013/06/30,89.829
1080,2013/07/01,85.608
1081,2013/07/02,83.204
1082,2013/07/03,81.424
1083,2013/07/04,78.461
1084,2013/07/05,73.017
1085,2013/07/06,66.0
1086,2013/07/07,69.751
1087,2013/07/08,73.549
1088,2013/07/09,72.494
1089,2013/07/10,75.989
1090,2013/07/11,81.5
1091,2013/07/12,84.999
1092,2013/07/13,88.095
1093,2013/07/14,88.156
1094,2013/07/15,89.295
1095,2013/07/16,89.925
1096,2013/07/17,88.775
1097,2013/07/18,86.483
1098,2013/07/19,83.838
1099,2013/07/20,83.858
1100,2013/07/21,83.889
1101,2013/07/22,84.1
1102,2013/07/23,85.24
1103,2013/07/24,86.425
1104,2013/07/25,87.875
1105,2013/07/26,89.193
1106,2013/07/27,88.506
1107,2013/07/28,88.353
1108,2013/07/29,91.241
1109,2013/07/30,93.05
1110,2013/07/31,96.0
1111,2013/08/01,95.875
1112,2013/08/02,95.495
1113,2013/08/03,95.372
1114,2013/08/04,94.551
1115,2013/08/05,95.46
1116,2013/08/06,96.892
1117,2013/08/07,97.39
1118,2013/08/08,95.932
1119,2013/08/09,94.179
1120,2013/08/10,93.381
1121,2013/08/11,93.038
1122,2013/08/12,93.989
1123,2013/08/13,94.938
1124,2013/08/14,96.293
1125,2013/08/15,96.952
1126,2013/08/16,96.543
1127,2013/08/17,96.796
1128,2013/08/18,96.925
1129,2013/08/19,97.996
1130,2013/08/20,101.101
1131,2013/08/21,105.11
1132,2013/08/22,107.292
1133,2013/08/23,106.115
1134,2013/08/24,105.799
1135,2013/08/25,107.66
1136,2013/08/26,108.695
1137,2013/08/27,111.875
1138,2013/08/28,115.28
1139,2013/08/29,115.785
1140,2013/08/30,118.347
1141,2013/08/31,122.066
1142,2013/09/01,124.651
1143,2013/09/02,125.588
1144,2013/09/03,124.863
1145,2013/09/04,120.747
1146,2013/09/05,117.345
1147,2013/09/06,115.05
1148,2013/09/07,115.023
1149,2013/09/08,116.613
1150,2013/09/09,117.844
1151,2013/09/10,119.961
1152,2013/09/11,121.733
1153,2013/09/12,123.67
1154,2013/09/13,124.07
1155,2013/09/14,123.947
1156,2013/09/15,123.693
1157,2013/09/16,123.8
1158,2013/09/17,124.251
1159,2013/09/18,125.036
1160,2013/09/19,122.527
1161,2013/09/20,121.008
1162,2013/09/21,121.108
1163,2013/09/22,121.534
1164,2013/09/23,121.286
1165,2013/09/24,121.31
1166,2013/09/25,122.14
1167,2013/09/26,122.652
1168,2013/09/27,122.374
1169,2013/09/28,123.201
1170,2013/09/29,123.325
1171,2013/09/30,123.05
1172,2013/10/01,123.374
1173,2013/10/02,112.777
1174,2013/10/03,108.504
1175,2013/10/04,117.032
1176,2013/10/05,119.311
1177,2013/10/06,119.368
1178,2013/10/07,120.405
1179,2013/10/08,121.615
1180,2013/10/09,122.893
1181,2013/10/10,123.503
1182,2013/10/11,123.832
1183,2013/10/12,124.149
1184,2013/10/13,126.822
1185,2013/10/14,130.117
1186,2013/10/15,134.739
1187,2013/10/16,136.214
1188,2013/10/17,138.704
1189,2013/10/18,143.723
1190,2013/10/19,153.886
1191,2013/10/20,157.329
1192,2013/10/21,164.81
1193,2013/10/22,180.316
1194,2013/10/23,191.426
1195,2013/10/24,185.605
1196,2013/10/25,169.469
1197,2013/10/26,172.97
1198,2013/10/27,178.428
1199,2013/10/28,188.042
1200,2013/10/29,193.134
1201,2013/10/30,195.57
1202,2013/10/31,195.73
1203,2013/11/01,197.87
1204,2013/11/02,199.6
1205,2013/11/03,202.56
1206,2013/11/04,213.806
1207,2013/11/05,231.403
1208,2013/11/06,248.284
1209,2013/11/07,274.025
1210,2013/11/08,298.115
1211,2013/11/09,334.983
1212,2013/11/10,291.892
1213,2013/11/11,314.01
1214,2013/11/12,336.63
1215,2013/11/13,369.033
1216,2013/11/14,400.994
1217,2013/11/15,411.755
1218,2013/11/16,418.345
1219,2013/11/17,453.251
1220,2013/11/18,550.5
1221,2013/11/19,601.887
1222,2013/11/20,494.668
1223,2013/11/21,599.545
1224,2013/11/22,675.116
1225,2013/11/23,738.639
1226,2013/11/24,702.545
1227,2013/11/25,723.096
1228,2013/11/26,796.644
1229,2013/11/27,891.298
1230,2013/11/28,934.539
1231,2013/11/29,981.667
1232,2013/11/30,1052.0
1233,2013/12/01,915.571
1234,2013/12/02,917.898
1235,2013/12/03,984.654
1236,2013/12/04,1037.0
1237,2013/12/05,991.025
1238,2013/12/06,916.265
1239,2013/12/07,720.715
1240,2013/12/08,733.548
1241,2013/12/09,856.334
1242,2013/12/10,916.819
1243,2013/12/11,887.697
1244,2013/12/12,853.621
1245,2013/12/13,870.134
1246,2013/12/14,854.784
1247,2013/12/15,834.51
1248,2013/12/16,774.416
1249,2013/12/17,673.001
1250,2013/12/18,554.522
1251,2013/12/19,615.988
1252,2013/12/20,663.529
1253,2013/12/21,614.291
1254,2013/12/22,634.818
1255,2013/12/23,650.085
1256,2013/12/24,670.728
1257,2013/12/25,670.394
1258,2013/12/26,730.449
1259,2013/12/27,753.055
1260,2013/12/28,738.125
1261,2013/12/29,729.759
1262,2013/12/30,760.719
1263,2013/12/31,756.614
1264,2014/01/01,771.144
1265,2014/01/02,779.773
1266,2014/01/03,793.629
1267,2014/01/04,834.69
1268,2014/01/05,877.685
1269,2014/01/06,961.717
1270,2014/01/07,914.81
1271,2014/01/08,848.331
1272,2014/01/09,849.84
1273,2014/01/10,846.22
1274,2014/01/11,899.476
1275,2014/01/12,893.878
1276,2014/01/13,837.415
1277,2014/01/14,844.33
1278,2014/01/15,857.806
1279,2014/01/16,854.108
1280,2014/01/17,822.71
1281,2014/01/18,836.905
1282,2014/01/19,842.293
1283,2014/01/20,886.057
1284,2014/01/21,863.039
1285,2014/01/22,852.448
1286,2014/01/23,837.897
1287,2014/01/24,808.157
1288,2014/01/25,829.446
1289,2014/01/26,861.16
1290,2014/01/27,859.05
1291,2014/01/28,798.213
1292,2014/01/29,825.551
1293,2014/01/30,812.648
1294,2014/01/31,824.542
1295,2014/02/01,838.57
1296,2014/02/02,835.689
1297,2014/02/03,816.934
1298,2014/02/04,817.692
1299,2014/02/05,830.298
1300,2014/02/06,800.337
1301,2014/02/07,727.901
1302,2014/02/08,696.661
1303,2014/02/09,676.229
1304,2014/02/10,659.682
1305,2014/02/11,661.433
1306,2014/02/12,634.091
1307,2014/02/13,574.95
1308,2014/02/14,547.519
1309,2014/02/15,587.908
1310,2014/02/16,633.999
1311,2014/02/17,630.288
1312,2014/02/18,628.232
1313,2014/02/19,622.409
1314,2014/02/20,597.613
1315,2014/02/21,565.081
1316,2014/02/22,578.305
1317,2014/02/23,618.523
1318,2014/02/24,570.345
1319,2014/02/25,499.8
1320,2014/02/26,572.999
1321,2014/02/27,580.375
1322,2014/02/28,567.657
1323,2014/03/01,560.083
1324,2014/03/02,561.09
1325,2014/03/03,604.807
1326,2014/03/04,677.606
1327,2014/03/05,662.002
1328,2014/03/06,661.353
1329,2014/03/07,642.185
1330,2014/03/08,619.677
1331,2014/03/09,627.479
1332,2014/03/10,630.301
1333,2014/03/11,625.927
1334,2014/03/12,636.984
1335,2014/03/13,638.79
1336,2014/03/14,632.924
1337,2014/03/15,631.464
1338,2014/03/16,631.648
1339,2014/03/17,625.026
1340,2014/03/18,613.511
1341,2014/03/19,613.783
1342,2014/03/20,596.009
1343,2014/03/21,582.231
1344,2014/03/22,563.348
1345,2014/03/23,564.372
1346,2014/03/24,563.641
1347,2014/03/25,577.854
1348,2014/03/26,579.582
1349,2014/03/27,543.197
1350,2014/03/28,502.664
1351,2014/03/29,499.324
1352,2014/03/30,469.428
1353,2014/03/31,457.005
1354,2014/04/01,476.297
1355,2014/04/02,466.322
1356,2014/04/03,434.951
1357,2014/04/04,444.394
1358,2014/04/05,451.812
1359,2014/04/06,459.325
1360,2014/04/07,454.031
1361,2014/04/08,451.41
1362,2014/04/09,447.11
1363,2014/04/10,407.703
1364,2014/04/11,403.328
1365,2014/04/12,425.31
1366,2014/04/13,415.876
1367,2014/04/14,445.898
1368,2014/04/15,487.666
1369,2014/04/16,517.354
1370,2014/04/17,505.461
1371,2014/04/18,485.296
1372,2014/04/19,490.961
1373,2014/04/20,501.271
1374,2014/04/21,498.97
1375,2014/04/22,491.704
1376,2014/04/23,486.543
1377,2014/04/24,487.399
1378,2014/04/25,464.777
1379,2014/04/26,456.496
1380,2014/04/27,450.932
1381,2014/04/28,435.888
1382,2014/04/29,443.354
1383,2014/04/30,444.261
1384,2014/05/01,453.541
1385,2014/05/02,448.574
1386,2014/05/03,439.48
1387,2014/05/04,434.535
1388,2014/05/05,431.727
1389,2014/05/06,427.341
1390,2014/05/07,435.189
1391,2014/05/08,440.75
1392,2014/05/09,443.871
1393,2014/05/10,449.566
1394,2014/05/11,442.545
1395,2014/05/12,438.129
1396,2014/05/13,437.341
1397,2014/05/14,441.538
1398,2014/05/15,445.787
1399,2014/05/16,444.766
1400,2014/05/17,446.281
1401,2014/05/18,445.298
1402,2014/05/19,445.022
1403,2014/05/20,465.278
1404,2014/05/21,492.31
1405,2014/05/22,509.156
1406,2014/05/23,529.149
1407,2014/05/24,519.347
1408,2014/05/25,559.931
1409,2014/05/26,580.277
1410,2014/05/27,573.388
1411,2014/05/28,571.987
1412,2014/05/29,566.816
1413,2014/05/30,593.201
1414,2014/05/31,619.564
1415,2014/06/01,644.487
1416,2014/06/02,635.862
1417,2014/06/03,664.422
1418,2014/06/04,641.523
1419,2014/06/05,651.272
1420,2014/06/06,654.137
1421,2014/06/07,650.778
1422,2014/06/08,652.884
1423,2014/06/09,648.195
1424,2014/06/10,650.767
1425,2014/06/11,642.504
1426,2014/06/12,621.319
1427,2014/06/13,595.946
1428,2014/06/14,575.029
1429,2014/06/15,565.303
1430,2014/06/16,596.048
1431,2014/06/17,596.985
1432,2014/06/18,607.673
1433,2014/06/19,603.129
1434,2014/06/20,590.957
1435,2014/06/21,589.485
1436,2014/06/22,598.9
1437,2014/06/23,589.476
1438,2014/06/24,585.681
1439,2014/06/25,568.912
1440,2014/06/26,569.836
1441,2014/06/27,583.871
1442,2014/06/28,596.82
1443,2014/06/29,594.664
1444,2014/06/30,620.059
1445,2014/07/01,649.274
1446,2014/07/02,645.747
1447,2014/07/03,643.645
1448,2014/07/04,636.579
1449,2014/07/05,629.756
1450,2014/07/06,632.787
1451,2014/07/07,626.639
1452,2014/07/08,621.123
1453,2014/07/09,621.434
1454,2014/07/10,616.557
1455,2014/07/11,622.121
1456,2014/07/12,632.056
1457,2014/07/13,629.664
1458,2014/07/14,621.8
1459,2014/07/15,621.061
1460,2014/07/16,617.3
1461,2014/07/17,617.851
1462,2014/07/18,622.126
1463,2014/07/19,626.392
1464,2014/07/20,622.21
1465,2014/07/21,618.92
1466,2014/07/22,620.249
1467,2014/07/23,618.566
1468,2014/07/24,607.944
1469,2014/07/25,600.002
1470,2014/07/26,594.585
1471,2014/07/27,596.029
1472,2014/07/28,585.359
1473,2014/07/29,584.376
1474,2014/07/30,574.994
1475,2014/07/31,574.929
1476,2014/08/01,591.067
1477,2014/08/02,590.42
1478,2014/08/03,583.32
1479,2014/08/04,585.95
1480,2014/08/05,582.376
1481,2014/08/06,581.009
1482,2014/08/07,583.85
1483,2014/08/08,590.585
1484,2014/08/09,586.527
1485,2014/08/10,588.101
1486,2014/08/11,583.969
1487,2014/08/12,568.256
1488,2014/08/13,551.058
1489,2014/08/14,518.99
1490,2014/08/15,506.064
1491,2014/08/16,501.845
1492,2014/08/17,504.405
1493,2014/08/18,476.384
1494,2014/08/19,476.972
1495,2014/08/20,491.137
1496,2014/08/21,521.423
1497,2014/08/22,513.078
1498,2014/08/23,503.706
1499,2014/08/24,504.419
1500,2014/08/25,502.862
1501,2014/08/26,507.703
1502,2014/08/27,514.911
1503,2014/08/28,509.791
1504,2014/08/29,506.639
1505,2014/08/30,502.665
1506,2014/08/31,488.836
1507,2014/09/01,479.421
1508,2014/09/02,477.176
1509,2014/09/03,475.398
1510,2014/09/04,481.297
1511,2014/09/05,484.581
1512,2014/09/06,481.482
1513,2014/09/07,481.745
1514,2014/09/08,470.073
1515,2014/09/09,466.454
1516,2014/09/10,482.398
1517,2014/09/11,475.58
1518,2014/09/12,472.322
1519,2014/09/13,475.441
1520,2014/09/14,476.655
1521,2014/09/15,474.915
1522,2014/09/16,467.613
1523,2014/09/17,456.38
1524,2014/09/18,438.518
1525,2014/09/19,405.935
1526,2014/09/20,410.022
1527,2014/09/21,401.12
1528,2014/09/22,400.275
1529,2014/09/23,407.475
1530,2014/09/24,428.517
1531,2014/09/25,411.195
1532,2014/09/26,404.503
1533,2014/09/27,401.439
1534,2014/09/28,390.912
1535,2014/09/29,377.415
1536,2014/09/30,379.119
1537,2014/10/01,384.118
1538,2014/10/02,377.698
1539,2014/10/03,367.304
1540,2014/10/04,345.878
1541,2014/10/05,315.801
1542,2014/10/06,322.456
1543,2014/10/07,328.313
1544,2014/10/08,339.094
1545,2014/10/09,364.531
1546,2014/10/10,362.28
1547,2014/10/11,359.388
1548,2014/10/12,362.544
1549,2014/10/13,378.689
1550,2014/10/14,402.084
1551,2014/10/15,393.788
1552,2014/10/16,386.265
1553,2014/10/17,379.451
1554,2014/10/18,384.702
1555,2014/10/19,388.404
1556,2014/10/20,382.291
1557,2014/10/21,383.996
1558,2014/10/22,382.802
1559,2014/10/23,367.289
1560,2014/10/24,355.716
1561,2014/10/25,349.089
1562,2014/10/26,351.284
1563,2014/10/27,352.794
1564,2014/10/28,352.906
1565,2014/10/29,344.899
1566,2014/10/30,337.866
1567,2014/10/31,341.339
1568,2014/11/01,329.102
1569,2014/11/02,324.34
1570,2014/11/03,327.819
1571,2014/11/04,325.84
1572,2014/11/05,336.991
1573,2014/11/06,342.284
1574,2014/11/07,344.945
1575,2014/11/08,343.176
1576,2014/11/09,349.881
1577,2014/11/10,365.791
1578,2014/11/11,366.689
1579,2014/11/12,394.94
1580,2014/11/13,428.535
1581,2014/11/14,397.306
1582,2014/11/15,386.82
1583,2014/11/16,384.374
1584,2014/11/17,397.121
1585,2014/11/18,381.052
1586,2014/11/19,378.646
1587,2014/11/20,365.837
1588,2014/11/21,351.592
1589,2014/11/22,356.53
1590,2014/11/23,358.505
1591,2014/11/24,374.924
1592,2014/11/25,383.251
1593,2014/11/26,371.775
1594,2014/11/27,370.752
1595,2014/11/28,369.434
1596,2014/11/29,378.702
1597,2014/11/30,377.846
1598,2014/12/01,379.647
1599,2014/12/02,381.317
1600,2014/12/03,378.7
1601,2014/12/04,374.17
1602,2014/12/05,372.933
1603,2014/12/06,374.938
1604,2014/12/07,375.025
1605,2014/12/08,368.947
1606,2014/12/09,352.726
1607,2014/12/10,349.289
1608,2014/12/11,351.872
1609,2014/12/12,350.835
1610,2014/12/13,347.5
1611,2014/12/14,348.199
1612,2014/12/15,347.166
1613,2014/12/16,335.169
1614,2014/12/17,323.149
1615,2014/12/18,312.662
1616,2014/12/19,312.341
1617,2014/12/20,324.713
1618,2014/12/21,323.943
1619,2014/12/22,328.083
1620,2014/12/23,332.744
1621,2014/12/24,329.188
1622,2014/12/25,319.032
1623,2014/12/26,323.135
1624,2014/12/27,318.737
1625,2014/12/28,315.441
1626,2014/12/29,314.822
1627,2014/12/30,311.944
1628,2014/12/31,312.724
1629,2015/01/01,315.626
1630,2015/01/02,314.346
1631,2015/01/03,303.591
1632,2015/01/04,274.82
1633,2015/01/05,272.076
1634,2015/01/06,276.104
1635,2015/01/07,287.178
1636,2015/01/08,287.542
1637,2015/01/09,283.794
1638,2015/01/10,280.21
1639,2015/01/11,273.146
1640,2015/01/12,269.036
1641,2015/01/13,239.441
1642,2015/01/14,197.577
1643,2015/01/15,205.937
1644,2015/01/16,211.756
1645,2015/01/17,200.604
1646,2015/01/18,205.929
1647,2015/01/19,211.824
1648,2015/01/20,210.64
1649,2015/01/21,214.636
1650,2015/01/22,232.311
1651,2015/01/23,229.752
1652,2015/01/24,237.146
1653,2015/01/25,248.51
1654,2015/01/26,281.323
1655,2015/01/27,261.244
1656,2015/01/28,252.788
1657,2015/01/29,232.4
1658,2015/01/30,232.471
1659,2015/01/31,227.909
1660,2015/02/01,218.482
1661,2015/02/02,226.795
1662,2015/02/03,236.83
1663,2015/02/04,225.308
1664,2015/02/05,222.448
1665,2015/02/06,219.936
1666,2015/02/07,225.863
1667,2015/02/08,224.9
1668,2015/02/09,220.946
1669,2015/02/10,218.176
1670,2015/02/11,220.585
1671,2015/02/12,219.338
1672,2015/02/13,231.691
1673,2015/02/14,246.158
1674,2015/02/15,250.235
1675,2015/02/16,234.532
1676,2015/02/17,238.71
1677,2015/02/18,239.529
1678,2015/02/19,237.832
1679,2015/02/20,242.991
1680,2015/02/21,244.115
1681,2015/02/22,241.202
1682,2015/02/23,236.119
1683,2015/02/24,238.067
1684,2015/02/25,237.006
1685,2015/02/26,235.973
1686,2015/02/27,250.348
1687,2015/02/28,252.709
1688,2015/03/01,251.478
1689,2015/03/02,262.486
1690,2015/03/03,275.364
1691,2015/03/04,278.934
1692,2015/03/05,270.497
1693,2015/03/06,272.846
1694,2015/03/07,273.282
1695,2015/03/08,275.227
1696,2015/03/09,281.962
1697,2015/03/10,293.828
1698,2015/03/11,293.97
1699,2015/03/12,294.297
1700,2015/03/13,291.01
1701,2015/03/14,283.365
1702,2015/03/15,283.896
1703,2015/03/16,290.818
1704,2015/03/17,288.825
1705,2015/03/18,273.617
1706,2015/03/19,257.124
1707,2015/03/20,260.716
1708,2015/03/21,259.368
1709,2015/03/22,261.797
1710,2015/03/23,267.213
1711,2015/03/24,256.186
1712,2015/03/25,244.675
1713,2015/03/26,248.965
1714,2015/03/27,247.396
1715,2015/03/28,251.271
1716,2015/03/29,245.128
1717,2015/03/30,245.129
1718,2015/03/31,245.298
1719,2015/04/01,243.148
1720,2015/04/02,248.23
1721,2015/04/03,253.57
1722,2015/04/04,252.689
1723,2015/04/05,255.001
1724,2015/04/06,257.67
1725,2015/04/07,253.059
1726,2015/04/08,248.466
1727,2015/04/09,243.593
1728,2015/04/10,237.873
1729,2015/04/11,235.894
1730,2015/04/12,235.993
1731,2015/04/13,232.263
1732,2015/04/14,220.026
1733,2015/04/15,220.804
1734,2015/04/16,226.535
1735,2015/04/17,224.203
1736,2015/04/18,222.465
1737,2015/04/19,224.044
1738,2015/04/20,223.809
1739,2015/04/21,225.98
1740,2015/04/22,235.296
1741,2015/04/23,234.356
1742,2015/04/24,231.602
1743,2015/04/25,228.42
1744,2015/04/26,218.799
1745,2015/04/27,221.019
1746,2015/04/28,225.576
1747,2015/04/29,225.106
1748,2015/04/30,231.562
1749,2015/05/01,235.075
1750,2015/05/02,234.385
1751,2015/05/03,239.501
1752,2015/05/04,240.104
1753,2015/05/05,235.564
1754,2015/05/06,234.619
1755,2015/05/07,232.198
1756,2015/05/08,240.039
1757,2015/05/09,242.641
1758,2015/05/10,241.37
1759,2015/05/11,241.467
1760,2015/05/12,241.493
1761,2015/05/13,242.205
1762,2015/05/14,236.365
1763,2015/05/15,237.222
1764,2015/05/16,236.928
1765,2015/05/17,236.816
1766,2015/05/18,236.105
1767,2015/05/19,232.979
1768,2015/05/20,233.256
1769,2015/05/21,235.065
1770,2015/05/22,237.015
1771,2015/05/23,240.003
1772,2015/05/24,239.853
1773,2015/05/25,238.622
1774,2015/05/26,237.372
1775,2015/05/27,237.443
1776,2015/05/28,237.222
1777,2015/05/29,236.889
1778,2015/05/30,234.263
1779,2015/05/31,232.298
1780,2015/06/01,227.302
1781,2015/06/02,224.221
1782,2015/06/03,226.123
1783,2015/06/04,225.462
1784,2015/06/05,224.648
1785,2015/06/06,225.153
1786,2015/06/07,224.866
1787,2015/06/08,226.036
1788,2015/06/09,229.474
1789,2015/06/10,229.253
1790,2015/06/11,229.8
1791,2015/06/12,230.569
1792,2015/06/13,230.832
1793,2015/06/14,233.557
1794,2015/06/15,235.626
1795,2015/06/16,241.816
1796,2015/06/17,250.867
1797,2015/06/18,248.304
1798,2015/06/19,247.452
1799,2015/06/20,243.001
1800,2015/06/21,243.39
1801,2015/06/22,245.632
1802,2015/06/23,245.012
1803,2015/06/24,243.214
1804,2015/06/25,242.511
1805,2015/06/26,242.731
1806,2015/06/27,246.389
1807,2015/06/28,249.74
1808,2015/06/29,252.903
1809,2015/06/30,262.642
1810,2015/07/01,260.055
1811,2015/07/02,257.569
1812,2015/07/03,256.101
1813,2015/07/04,257.741
1814,2015/07/05,264.51
1815,2015/07/06,271.941
1816,2015/07/07,267.655
1817,2015/07/08,268.562
1818,2015/07/09,269.981
1819,2015/07/10,281.268
1820,2015/07/11,291.386
1821,2015/07/12,304.274
1822,2015/07/13,293.763
1823,2015/07/14,290.261
1824,2015/07/15,290.258
1825,2015/07/16,282.262
1826,2015/07/17,277.177
1827,2015/07/18,277.466
1828,2015/07/19,274.834
1829,2015/07/20,276.116
1830,2015/07/21,278.551
1831,2015/07/22,276.546
1832,2015/07/23,277.064
1833,2015/07/24,282.729
1834,2015/07/25,288.564
1835,2015/07/26,290.788
1836,2015/07/27,291.318
1837,2015/07/28,294.087
1838,2015/07/29,290.804
1839,2015/07/30,287.751
1840,2015/07/31,284.668
1841,2015/08/01,280.98
1842,2015/08/02,280.317
1843,2015/08/03,282.591
1844,2015/08/04,283.586
1845,2015/08/05,282.593
1846,2015/08/06,279.109
1847,2015/08/07,278.091
1848,2015/08/08,272.542
1849,2015/08/09,263.326
1850,2015/08/10,264.516
1851,2015/08/11,265.458
1852,2015/08/12,267.668
1853,2015/08/13,264.053
1854,2015/08/14,264.837
1855,2015/08/15,264.722
1856,2015/08/16,258.969
1857,2015/08/17,257.854
1858,2015/08/18,253.79
1859,2015/08/19,231.748
1860,2015/08/20,232.887
1861,2015/08/21,233.452
1862,2015/08/22,229.848
1863,2015/08/23,229.287
1864,2015/08/24,219.892
1865,2015/08/25,213.673
1866,2015/08/26,225.249
1867,2015/08/27,225.623
1868,2015/08/28,227.685
1869,2015/08/29,230.117
1870,2015/08/30,229.659
1871,2015/08/31,228.792
1872,2015/09/01,228.197
1873,2015/09/02,228.016
1874,2015/09/03,227.614
1875,2015/09/04,229.058
1876,2015/09/05,231.934
1877,2015/09/06,239.717
1878,2015/09/07,240.53
1879,2015/09/08,243.394
1880,2015/09/09,240.462
1881,2015/09/10,238.539
1882,2015/09/11,239.916
1883,2015/09/12,238.114
1884,2015/09/13,232.617
1885,2015/09/14,230.218
1886,2015/09/15,230.152
1887,2015/09/16,228.705
1888,2015/09/17,230.686
1889,2015/09/18,233.043
1890,2015/09/19,231.588
1891,2015/09/20,230.94
1892,2015/09/21,228.015
1893,2015/09/22,228.689
1894,2015/09/23,230.404
1895,2015/09/24,232.239
1896,2015/09/25,235.295
1897,2015/09/26,234.051
1898,2015/09/27,233.409
1899,2015/09/28,237.125
1900,2015/09/29,237.937
1901,2015/09/30,236.866
1902,2015/10/01,236.899
1903,2015/10/02,237.726
1904,2015/10/03,238.381
1905,2015/10/04,238.794
1906,2015/10/05,238.724
1907,2015/10/06,243.136
1908,2015/10/07,245.262
1909,2015/10/08,243.701
1910,2015/10/09,243.629
1911,2015/10/10,244.579
1912,2015/10/11,245.811
1913,2015/10/12,246.638
1914,2015/10/13,247.404
1915,2015/10/14,251.284
1916,2015/10/15,254.488
1917,2015/10/16,259.868
1918,2015/10/17,269.135
1919,2015/10/18,266.726
1920,2015/10/19,263.775
1921,2015/10/20,267.214
1922,2015/10/21,268.111
1923,2015/10/22,271.908
1924,2015/10/23,276.61
1925,2015/10/24,279.731
1926,2015/10/25,289.505
1927,2015/10/26,284.408
1928,2015/10/27,292.005
1929,2015/10/28,301.252
1930,2015/10/29,309.563
1931,2015/10/30,324.762
1932,2015/10/31,321.941
1933,2015/11/01,316.359
1934,2015/11/02,335.738
1935,2015/11/03,384.145
1936,2015/11/04,449.287
1937,2015/11/05,401.566
1938,2015/11/06,372.194
1939,2015/11/07,383.625
1940,2015/11/08,382.2
1941,2015/11/09,374.932
1942,2015/11/10,365.764
1943,2015/11/11,315.768
1944,2015/11/12,327.694
1945,2015/11/13,333.683
1946,2015/11/14,333.448
1947,2015/11/15,328.106
1948,2015/11/16,322.131
1949,2015/11/17,334.502
1950,2015/11/18,333.66
1951,2015/11/19,330.832
1952,2015/11/20,319.889
1953,2015/11/21,324.813
1954,2015/11/22,324.123
1955,2015/11/23,322.867
1956,2015/11/24,320.608
1957,2015/11/25,322.364
1958,2015/11/26,342.484
1959,2015/11/27,355.977
1960,2015/11/28,354.843
1961,2015/11/29,360.479
1962,2015/11/30,376.271
1963,2015/12/01,367.19
1964,2015/12/02,355.655
1965,2015/12/03,361.925
1966,2015/12/04,359.977
1967,2015/12/05,374.789
1968,2015/12/06,393.696
1969,2015/12/07,393.935
1970,2015/12/08,395.33
1971,2015/12/09,417.576
1972,2015/12/10,415.562
1973,2015/12/11,432.058
1974,2015/12/12,432.019
1975,2015/12/13,435.76
1976,2015/12/14,441.485
1977,2015/12/15,456.742
1978,2015/12/16,456.521
1979,2015/12/17,455.108
1980,2015/12/18,459.385
1981,2015/12/19,462.587
1982,2015/12/20,453.641
1983,2015/12/21,437.468
1984,2015/12/22,439.047
1985,2015/12/23,440.857
1986,2015/12/24,454.111
1987,2015/12/25,454.511
1988,2015/12/26,428.423
1989,2015/12/27,417.265
1990,2015/12/28,424.113
1991,2015/12/29,425.095
1992,2015/12/30,428.988
1993,2015/12/31,425.418
1994,2016/01/01,432.258
1995,2016/01/02,433.24
1996,2016/01/03,429.271
1997,2016/01/04,431.819
1998,2016/01/05,432.241
1999,2016/01/06,429.829
2000,2016/01/07,447.946
2001,2016/01/08,454.849
2002,2016/01/09,449.909
2003,2016/01/10,444.408
2004,2016/01/11,447.174
2005,2016/01/12,445.538
2006,2016/01/13,428.513
2007,2016/01/14,430.349
2008,2016/01/15,403.973
2009,2016/01/16,371.323
2010,2016/01/17,384.435
2011,2016/01/18,383.0
2012,2016/01/19,383.472
2013,2016/01/20,392.939
2014,2016/01/21,414.174
2015,2016/01/22,393.566
2016,2016/01/23,388.784
2017,2016/01/24,396.316
2018,2016/01/25,396.252
2019,2016/01/26,393.133
2020,2016/01/27,394.257
2021,2016/01/28,383.843
2022,2016/01/29,375.988
2023,2016/01/30,378.256
2024,2016/01/31,377.724
2025,2016/02/01,373.237
2026,2016/02/02,374.287
2027,2016/02/03,372.194
2028,2016/02/04,378.35
2029,2016/02/05,387.86
2030,2016/02/06,377.282
2031,2016/02/07,377.566
2032,2016/02/08,376.95
2033,2016/02/09,374.584
2034,2016/02/10,379.689
2035,2016/02/11,380.995
2036,2016/02/12,382.955
2037,2016/02/13,389.825
2038,2016/02/14,400.002
2039,2016/02/15,404.62
2040,2016/02/16,404.798
2041,2016/02/17,414.783
2042,2016/02/18,420.743
2043,2016/02/19,420.701
2044,2016/02/20,430.082
2045,2016/02/21,438.567
2046,2016/02/22,437.065
2047,2016/02/23,427.514
2048,2016/02/24,421.19
2049,2016/02/25,423.3
2050,2016/02/26,424.262
2051,2016/02/27,432.256
2052,2016/02/28,429.127
2053,2016/02/29,436.765
2054,2016/03/01,434.676
2055,2016/03/02,431.575
2056,2016/03/03,421.323
2057,2016/03/04,419.557
2058,2016/03/05,403.989
2059,2016/03/06,404.42
2060,2016/03/07,409.784
2061,2016/03/08,412.669
2062,2016/03/09,411.941
2063,2016/03/10,413.802
