,Date,median_transaction_fee3momUSD,fee_to_reward7momUSD,top100cap7mom,mining_profitability7rsi,top100cap14mom,price3wmaUSD,transactionvalue90emaUSD,difficulty30sma,fee_to_reward90smaUSD
295,2011/05/08,0.0,-0.059,-0.23,91.143,0.342,3.624,167.478,94380.0,0.051
296,2011/05/09,0.0,0.046,-0.217,71.799,0.321,3.759,167.456,95484.0,0.052
297,2011/05/10,0.0,0.042,-0.329,41.494,0.345,4.309,182.82,97986.0,0.053
298,2011/05/11,0.0,0.02,-0.173,66.036,0.665,5.067,185.885,100488.0,0.054
299,2011/05/12,0.0,-0.002,0.024,63.382,0.988,5.632,189.813,102991.0,0.055
300,2011/05/13,0.0,0.043,0.628,79.368,1.679,6.536,203.416,105493.0,0.056
301,2011/05/14,0.0,0.061,0.626,79.407,0.522,7.232,267.106,107995.0,0.058
302,2011/05/15,0.0,0.07,1.159,59.259,0.929,7.26,273.944,110498.0,0.059
303,2011/05/16,0.0,0.028,1.274,68.959,1.057,7.364,278.482,113000.0,0.06
304,2011/05/17,0.0,0.019,1.236,64.796,0.906,7.48,280.384,115502.0,0.062
305,2011/05/18,0.0,0.055,1.044,57.652,0.87,7.31,279.237,117939.0,0.063
306,2011/05/19,0.0,0.107,0.774,31.736,0.797,6.993,278.881,122998.0,0.065
307,2011/05/20,0.0,0.049,0.307,38.046,0.935,6.523,282.564,128057.0,0.067
308,2011/05/21,0.0,0.074,1.12,36.642,1.745,6.172,293.609,133115.0,0.069
309,2011/05/22,0.0,0.013,0.671,39.11,1.831,6.227,310.61,138174.0,0.071
310,2011/05/23,0.0,0.006,0.26,46.329,1.534,6.592,315.915,143233.0,0.072
311,2011/05/24,0.0,0.035,0.227,45.685,1.463,7.018,318.645,148292.0,0.074
312,2011/05/25,0.0,-0.001,0.021,49.772,1.064,7.554,322.294,153351.0,0.075
313,2011/05/26,0.0,-0.047,0.078,43.297,0.852,8.124,326.313,159527.0,0.077
314,2011/05/27,0.0,0.005,0.342,27.496,0.649,8.466,340.029,170944.0,0.079
315,2011/05/28,0.0,-0.015,-0.51,34.61,0.61,8.5,340.865,182362.0,0.081
316,2011/05/29,0.0,0.002,-0.403,39.843,0.268,8.417,343.643,193780.0,0.083
317,2011/05/30,0.0,0.118,-0.053,36.959,0.208,8.5,345.651,204687.0,0.085
318,2011/05/31,0.0,0.123,0.001,39.086,0.228,8.652,346.959,215527.0,0.088
319,2011/06/01,0.0,0.121,0.082,47.47,0.103,8.939,347.69,226367.0,0.09
320,2011/06/02,0.0,0.106,0.237,45.996,0.315,9.564,351.054,237208.0,0.093
321,2011/06/03,0.0,0.094,0.2,57.86,0.542,11.115,363.174,248048.0,0.096
322,2011/06/04,0.0,0.109,0.146,71.452,-0.364,14.082,374.792,258888.0,0.099
323,2011/06/05,0.0,0.074,0.163,70.867,-0.24,16.491,391.807,269728.0,0.1
324,2011/06/06,0.0,0.008,-0.141,60.444,-0.193,17.507,416.228,282216.0,0.103
325,2011/06/07,0.0,0.075,-0.266,57.741,-0.265,19.393,434.157,297470.0,0.106
326,2011/06/08,0.0,0.222,-1.0,73.485,-0.918,23.368,463.88,312530.0,0.111
327,2011/06/09,0.0,0.141,-1.185,78.157,-0.948,27.156,494.643,326192.0,0.114
328,2011/06/10,0.0,0.084,-1.518,62.17,-1.318,27.489,531.288,339853.0,0.118
329,2011/06/11,0.0,-0.008,-1.297,49.663,-1.151,23.364,577.042,353515.0,0.121
330,2011/06/12,0.0,0.153,0.633,39.903,0.797,19.163,618.14,367177.0,0.125
331,2011/06/13,0.0,0.071,1.073,46.509,0.932,18.363,652.104,380839.0,0.128
332,2011/06/14,0.0,-0.05,0.495,50.139,0.23,18.943,684.381,394501.0,0.131
333,2011/06/15,0.0,-0.192,1.076,41.599,0.076,19.405,812.27,412195.0,0.134
334,2011/06/16,0.0,-0.038,0.924,31.632,-0.26,18.843,1070.0,436180.0,0.138
335,2011/06/17,0.0,-0.013,0.942,34.86,-0.576,17.484,1096.0,459994.0,0.141
336,2011/06/18,0.0,0.005,0.701,36.072,-0.596,16.711,1112.0,481089.0,0.144
337,2011/06/19,0.0,-0.15,-0.559,37.964,0.075,16.795,1237.0,502183.0,0.145
338,2011/06/20,0.0,-0.151,-0.78,37.025,0.293,16.967,1255.0,523278.0,0.145
339,2011/06/21,0.0,-0.153,-0.119,38.89,0.376,17.03,1354.0,544373.0,0.144
340,2011/06/22,0.0,-0.154,-0.041,36.775,1.034,17.0,1368.0,565468.0,0.144
341,2011/06/23,0.0,-0.234,0.838,36.599,1.763,17.0,1396.0,586562.0,0.145
342,2011/06/24,0.0,-0.182,0.934,28.316,1.876,17.0,1528.0,614013.0,0.146
343,2011/06/25,0.0,0.04,0.747,24.68,1.448,17.0,1908.0,650731.0,0.149
344,2011/06/26,0.0,0.107,-0.138,29.133,-0.697,16.99,2017.0,682209.0,0.152
345,2011/06/27,0.0,0.141,0.211,32.445,-0.569,16.793,2031.0,713686.0,0.155
346,2011/06/28,0.0,0.106,0.0,31.425,-0.119,16.788,2223.0,745163.0,0.157
347,2011/06/29,0.0,0.097,-0.218,31.235,-0.259,16.833,2278.0,776640.0,0.159
348,2011/06/30,0.0,0.065,-1.093,32.995,-0.254,16.678,2284.0,808117.0,0.161
349,2011/07/01,0.008,0.064,-0.898,27.579,0.037,16.176,2270.0,839594.0,0.163
350,2011/07/02,0.0,-0.153,-0.673,29.071,0.074,15.683,2256.0,871072.0,0.164
351,2011/07/03,0.0,-0.178,-0.591,30.686,-0.729,15.461,2230.0,902549.0,0.165
352,2011/07/04,-0.008,-0.126,-0.929,30.816,-0.718,15.029,2226.0,934026.0,0.167
353,2011/07/05,0.0,0.023,-0.591,23.076,-0.59,14.15,2191.0,965503.0,0.169
354,2011/07/06,0.0,-0.016,-0.325,35.102,-0.543,13.833,2159.0,996230.0,0.171
355,2011/07/07,0.0,0.028,-0.116,29.57,-1.209,14.218,2128.0,1029422.0,0.173
356,2011/07/08,0.0,-0.056,-0.237,44.174,-1.134,14.494,2093.0,1062614.0,0.174
357,2011/07/09,0.0,-0.001,-0.229,35.422,-0.902,14.478,2130.0,1095806.0,0.175
358,2011/07/10,0.0,0.021,-0.248,37.547,-0.838,14.525,2176.0,1128998.0,0.176
359,2011/07/11,0.0,0.001,-0.218,42.887,-1.148,14.548,2159.0,1162190.0,0.178
360,2011/07/12,0.0,-0.09,-0.326,38.58,-0.917,14.346,2152.0,1195382.0,0.179
361,2011/07/13,0.0,-0.06,-0.371,47.647,-0.696,14.123,2153.0,1228574.0,0.179
362,2011/07/14,0.0,-0.028,-0.377,37.009,-0.493,14.007,2173.0,1261766.0,0.181
363,2011/07/15,0.0,0.042,-0.365,45.331,-0.601,13.946,2148.0,1290925.0,0.183
364,2011/07/16,0.0,-0.033,-0.347,41.137,-0.576,13.848,2144.0,1313794.0,0.184
365,2011/07/17,0.0,-0.04,-0.294,47.208,-0.541,13.625,2116.0,1336663.0,0.185
366,2011/07/18,0.0,-0.037,-0.025,44.858,-0.244,13.434,2177.0,1359532.0,0.186
367,2011/07/19,0.0,0.028,-0.053,37.165,-0.379,13.51,2219.0,1383092.0,0.187
368,2011/07/20,0.0,-0.015,-0.047,46.86,-0.418,13.667,2189.0,1410223.0,0.188
369,2011/07/21,0.0,-0.068,-0.068,42.951,-0.445,13.705,2190.0,1437354.0,0.189
370,2011/07/22,0.007,-0.023,-0.111,44.023,-0.476,13.679,2193.0,1464486.0,0.19
371,2011/07/23,0.0,-0.037,-0.101,42.332,-0.447,13.673,2170.0,1491617.0,0.19
372,2011/07/24,0.0,-0.02,-0.093,47.877,-0.387,13.756,2142.0,1512393.0,0.19
373,2011/07/25,-0.007,-0.006,-0.399,46.249,-0.424,13.9,2141.0,1522783.0,0.192
374,2011/07/26,0.0,-0.121,-0.369,51.043,-0.422,13.955,2138.0,1533173.0,0.191
375,2011/07/27,0.0,-0.04,-0.411,41.904,-0.459,13.943,2139.0,1543563.0,0.192
376,2011/07/28,0.0,-0.021,-0.501,38.842,-0.569,13.808,2218.0,1553954.0,0.192
377,2011/07/29,0.0,-0.093,-0.436,48.401,-0.547,13.629,2197.0,1564344.0,0.192
378,2011/07/30,0.0,-0.031,-0.458,45.246,-0.559,13.538,2164.0,1574734.0,0.191
379,2011/07/31,0.0,-0.046,-0.564,50.041,-0.657,13.476,2138.0,1585124.0,0.191
380,2011/08/01,0.0,-0.054,-0.656,35.612,-1.054,13.345,2111.0,1599392.0,0.192
381,2011/08/02,0.0,0.007,-0.616,33.787,-0.985,12.935,2077.0,1616378.0,0.192
382,2011/08/03,0.0,0.002,-0.559,27.497,-0.97,11.722,2043.0,1633365.0,0.192
383,2011/08/04,0.0,0.023,-0.242,22.361,-0.743,10.656,2007.0,1650351.0,0.193
384,2011/08/05,0.0,0.004,-0.313,36.318,-0.75,10.243,1978.0,1666440.0,0.193
385,2011/08/06,0.0,0.324,0.109,26.338,-0.349,9.161,1944.0,1677299.0,0.197
386,2011/08/07,0.0,0.026,0.345,25.583,-0.219,8.033,1910.0,1688157.0,0.197
387,2011/08/08,0.0,0.024,0.799,32.811,0.143,7.688,1893.0,1699016.0,0.197
388,2011/08/09,0.0,0.064,0.724,41.103,0.108,8.267,1904.0,1709875.0,0.198
389,2011/08/10,0.0,0.037,0.719,41.789,0.16,9.261,1892.0,1720733.0,0.198
390,2011/08/11,0.0,-0.017,0.519,42.938,0.277,9.695,1864.0,1731592.0,0.198
391,2011/08/12,0.0,0.002,0.582,40.951,0.269,9.652,1833.0,1742450.0,0.198
392,2011/08/13,0.0,-0.293,0.137,40.653,0.246,9.683,1802.0,1753309.0,0.198
393,2011/08/14,0.0,0.053,-0.066,57.184,0.279,10.075,1776.0,1764168.0,0.198
394,2011/08/15,0.005,0.034,-0.361,48.863,0.438,10.607,1746.0,1774983.0,0.198
395,2011/08/16,0.006,-0.025,-0.329,64.855,0.395,10.931,1717.0,1783072.0,0.198
396,2011/08/17,0.0,-0.043,0.092,52.29,0.811,10.982,1689.0,1791162.0,0.197
397,2011/08/18,-0.005,-0.022,0.093,52.109,0.612,10.94,1665.0,1798560.0,0.196
398,2011/08/19,-0.006,0.026,0.093,52.679,0.675,11.077,1647.0,1802387.0,0.195
399,2011/08/20,0.0,-0.035,0.136,64.31,0.274,11.341,1618.0,1806214.0,0.194
400,2011/08/21,0.0,-0.086,0.204,61.491,0.138,11.416,1591.0,1810041.0,0.194
401,2011/08/22,0.0,-0.062,0.196,49.033,-0.165,11.271,1564.0,1813868.0,0.193
402,2011/08/23,0.0,-0.045,0.222,44.331,-0.107,11.06,1544.0,1817694.0,0.193
403,2011/08/24,0.0,0.031,-0.082,45.127,0.011,10.94,1529.0,1821521.0,0.192
404,2011/08/25,0.0,0.007,-0.715,47.389,-0.623,10.579,1507.0,1825348.0,0.192
405,2011/08/26,0.0,-0.055,-0.691,35.514,-0.598,9.693,1481.0,1829175.0,0.19
406,2011/08/27,0.0,0.011,-0.239,29.375,-0.102,8.874,1527.0,1833002.0,0.189
407,2011/08/28,0.0,0.007,-0.23,38.736,-0.026,8.697,1500.0,1836829.0,0.187
408,2011/08/29,0.0,-0.012,-0.288,49.958,-0.093,8.851,1472.0,1840655.0,0.185
409,2011/08/30,0.0,0.045,-0.287,43.297,-0.065,8.918,1446.0,1843730.0,0.184
410,2011/08/31,0.0,-0.054,-0.375,40.907,-0.457,8.711,1421.0,1842748.0,0.182
411,2011/09/01,0.0,-0.002,0.32,34.849,-0.395,8.414,1398.0,1839048.0,0.18
412,2011/09/02,0.0,0.025,0.29,48.123,-0.401,8.373,1374.0,1835347.0,0.178
413,2011/09/03,0.0,-0.03,-0.194,43.264,-0.432,8.452,1351.0,1831647.0,0.176
414,2011/09/04,0.0,0.071,-0.161,42.428,-0.391,8.414,1365.0,1827946.0,0.175
415,2011/09/05,0.0,0.015,-0.128,44.283,-0.417,8.127,1391.0,1824246.0,0.172
416,2011/09/06,0.0,-0.049,-0.129,34.193,-0.416,7.626,1424.0,1820546.0,0.167
417,2011/09/07,0.0,0.044,0.318,28.12,-0.057,7.235,1406.0,1816845.0,0.164
418,2011/09/08,0.0,-0.015,0.261,35.609,0.582,6.98,1385.0,1813145.0,0.161
419,2011/09/09,0.0,0.012,0.376,32.18,0.667,6.349,1361.0,1809444.0,0.159
420,2011/09/10,0.0,0.028,0.437,21.658,0.243,5.519,1336.0,1805744.0,0.156
421,2011/09/11,0.0,-0.067,1.411,27.67,1.251,5.255,1325.0,1802044.0,0.153
422,2011/09/12,0.0,-0.012,1.623,45.23,1.495,5.594,1308.0,1798343.0,0.151
423,2011/09/13,0.0,-0.028,1.621,42.525,1.492,5.852,1286.0,1794223.0,0.148
424,2011/09/14,0.0,-0.069,1.14,40.377,1.458,5.836,1264.0,1789821.0,0.145
425,2011/09/15,0.0,0.022,1.107,39.302,1.369,5.509,1242.0,1788145.0,0.142
426,2011/09/16,0.0,-0.017,1.028,29.175,1.404,5.111,1226.0,1786469.0,0.14
427,2011/09/17,0.0,-0.004,0.999,41.643,1.436,4.879,1206.0,1784793.0,0.138
428,2011/09/18,0.0,-0.013,0.018,39.996,1.429,4.893,1184.0,1783117.0,0.137
429,2011/09/19,0.0,0.013,-0.23,37.983,1.393,5.125,1164.0,1781441.0,0.136
430,2011/09/20,0.0,0.036,-0.263,55.445,1.357,5.501,1144.0,1779766.0,0.136
431,2011/09/21,0.0,0.019,0.271,50.512,1.412,5.755,1125.0,1778090.0,0.135
432,2011/09/22,0.0,-0.044,0.252,47.17,1.359,5.691,1107.0,1776414.0,0.134
433,2011/09/23,0.0,-0.02,0.165,42.674,1.193,5.568,1089.0,1774738.0,0.131
434,2011/09/24,0.0,0.028,0.209,49.585,1.208,5.505,1070.0,1773062.0,0.128
435,2011/09/25,0.0,-0.02,0.109,45.414,0.127,5.438,1052.0,1771386.0,0.125
436,2011/09/26,0.0,-0.05,0.127,44.515,-0.103,5.259,1034.0,1769710.0,0.123
437,2011/09/27,0.0,-0.024,0.168,38.079,-0.095,5.042,1019.0,1767968.0,0.121
438,2011/09/28,0.0,-0.011,-0.335,48.862,-0.063,4.903,1003.0,1764089.0,0.12
439,2011/09/29,0.0,0.003,-0.284,38.591,-0.033,4.82,987.088,1760963.0,0.118
440,2011/09/30,0.0,-0.005,-0.227,44.042,-0.062,4.875,970.703,1758015.0,0.117
441,2011/10/01,0.0,-0.054,-0.265,59.749,-0.055,4.996,957.962,1755067.0,0.116
442,2011/10/02,0.0,0.003,-0.191,42.853,-0.081,5.039,943.85,1752119.0,0.114
443,2011/10/03,0.0,0.082,-0.17,53.857,-0.043,5.039,929.905,1749171.0,0.112
444,2011/10/04,0.0,-0.005,-0.167,42.141,0.001,5.009,917.282,1746223.0,0.111
445,2011/10/05,0.0,-0.005,-0.178,55.279,-0.513,4.959,904.615,1743275.0,0.109
446,2011/10/06,0.0,0.073,-0.196,44.53,-0.48,4.871,894.176,1740327.0,0.109
447,2011/10/07,0.0,0.003,-0.075,49.248,-0.302,4.675,881.094,1737379.0,0.107
448,2011/10/08,0.0,0.005,-0.073,40.629,-0.337,4.381,866.42,1734431.0,0.106
449,2011/10/09,0.0,-0.006,-0.074,46.211,-0.264,4.164,852.241,1731483.0,0.104
450,2011/10/10,0.0,-0.072,-0.076,44.351,-0.246,4.094,838.275,1728535.0,0.103
451,2011/10/11,0.0,0.047,-0.073,38.646,-0.24,4.04,824.715,1725587.0,0.102
452,2011/10/12,0.0,0.023,-0.092,48.679,-0.27,4.035,811.303,1722639.0,0.101
453,2011/10/13,0.0,-0.042,-0.028,47.363,-0.224,4.064,798.899,1720111.0,0.1
454,2011/10/14,0.0,-0.014,-0.172,57.101,-0.247,4.052,785.252,1710907.0,0.099
455,2011/10/15,0.0,-0.005,-0.174,47.593,-0.247,3.982,773.798,1701333.0,0.098
456,2011/10/16,0.0,0.008,-0.171,45.434,-0.245,3.825,760.96,1691759.0,0.097
457,2011/10/17,0.0,0.019,-0.25,40.785,-0.326,3.415,749.819,1682184.0,0.095
458,2011/10/18,0.0,-0.065,-0.312,34.627,-0.384,2.876,737.126,1672610.0,0.094
459,2011/10/19,0.0,-0.028,-0.255,34.528,-0.348,2.509,723.957,1663036.0,0.093
460,2011/10/20,0.0,0.02,-0.353,32.08,-0.382,2.344,711.227,1653461.0,0.092
461,2011/10/21,0.0,-0.005,-0.237,34.357,-0.408,2.387,701.429,1643887.0,0.092
462,2011/10/22,0.0,0.007,-0.328,42.091,-0.503,2.64,692.951,1634313.0,0.091
463,2011/10/23,0.0,0.004,-0.306,54.507,-0.477,2.93,684.644,1624738.0,0.09
464,2011/10/24,0.0,-0.018,-0.222,52.533,-0.472,2.938,673.416,1615164.0,0.09
465,2011/10/25,0.0,-0.006,-0.172,42.129,-0.484,2.789,662.791,1605590.0,0.089
466,2011/10/26,0.0,0.004,-0.192,42.757,-0.447,2.737,653.108,1596016.0,0.088
467,2011/10/27,0.0,-0.052,-0.148,41.556,-0.501,2.816,645.629,1586507.0,0.088
468,2011/10/28,0.0,0.014,-0.234,56.01,-0.471,2.987,637.433,1579136.0,0.088
469,2011/10/29,0.0,0.004,0.173,57.515,-0.155,3.211,629.176,1571765.0,0.088
470,2011/10/30,0.0,0.002,0.151,65.256,-0.155,3.357,618.479,1564394.0,0.087
471,2011/10/31,0.0,-0.007,0.129,69.861,-0.093,3.335,610.182,1549276.0,0.087
472,2011/11/01,0.0,0.024,0.122,72.891,-0.05,3.26,603.259,1533080.0,0.086
473,2011/11/02,0.0,-0.01,0.101,64.69,-0.091,3.212,594.714,1516884.0,0.085
474,2011/11/03,0.0,-0.007,0.262,49.748,0.114,3.202,585.576,1500688.0,0.085
475,2011/11/04,0.0,-0.015,0.243,63.392,0.009,3.171,576.853,1484493.0,0.081
476,2011/11/05,0.0,-0.012,-0.092,49.496,0.081,3.1,567.383,1468297.0,0.08
477,2011/11/06,0.0,-0.027,-0.105,49.488,0.045,3.019,557.793,1452101.0,0.079
478,2011/11/07,0.0,0.005,-0.062,51.727,0.067,2.986,548.667,1435905.0,0.078
479,2011/11/08,0.0,-0.01,-0.176,58.218,-0.054,2.999,548.941,1419710.0,0.077
480,2011/11/09,0.0,-0.002,-0.222,51.98,-0.121,3.01,546.844,1403514.0,0.076
481,2011/11/10,0.0,0.001,-0.356,41.256,-0.095,2.962,538.292,1387318.0,0.076
482,2011/11/11,0.0,-0.008,-0.343,45.095,-0.1,2.952,530.287,1371122.0,0.075
483,2011/11/12,0.0,-0.015,-0.307,59.842,-0.399,2.996,522.03,1354927.0,0.074
484,2011/11/13,0.0,0.007,-0.3,50.408,-0.405,3.017,513.549,1345731.0,0.073
485,2011/11/14,0.0,-0.015,-0.33,42.293,-0.392,2.817,505.657,1336659.0,0.071
486,2011/11/15,0.0,-0.021,-0.209,37.632,-0.386,2.509,497.427,1327469.0,0.071
487,2011/11/16,0.0,0.015,-0.081,35.661,-0.303,2.415,504.493,1318279.0,0.07
488,2011/11/17,0.0,-0.006,-0.156,40.344,-0.513,2.399,528.361,1309089.0,0.07
489,2011/11/18,0.0,0.016,-0.295,34.516,-0.638,2.29,563.239,1299899.0,0.069
490,2011/11/19,0.0,0.017,-0.196,29.068,-0.503,2.175,591.259,1290709.0,0.069
491,2011/11/20,0.0,0.016,-0.293,52.319,-0.593,2.162,592.73,1281519.0,0.069
492,2011/11/21,0.0,0.009,-0.297,38.446,-0.626,2.207,597.189,1272329.0,0.068
493,2011/11/22,0.0,0.007,-0.306,49.913,-0.515,2.269,617.214,1263139.0,0.067
494,2011/11/23,0.0,-0.003,-0.395,46.926,-0.476,2.309,617.951,1253949.0,0.067
495,2011/11/24,0.0,0.03,-0.303,45.838,-0.459,2.351,620.121,1244759.0,0.067
496,2011/11/25,0.0,0.013,-0.185,56.515,-0.48,2.418,617.205,1235569.0,0.067
497,2011/11/26,0.0,-0.004,-0.31,48.588,-0.506,2.455,621.873,1226379.0,0.066
498,2011/11/27,0.0,-0.011,-0.213,48.29,-0.507,2.472,627.497,1217190.0,0.066
499,2011/11/28,0.0,0.001,0.299,55.616,0.002,2.494,651.06,1208000.0,0.065
500,2011/11/29,0.0,0.021,0.332,59.158,0.026,2.576,672.525,1197384.0,0.065
501,2011/11/30,0.0,-0.007,0.188,71.715,-0.207,2.732,718.029,1192548.0,0.064
502,2011/12/01,0.0,-0.022,0.165,68.02,-0.138,2.909,724.409,1188790.0,0.064
503,2011/12/02,0.0,-0.001,0.136,51.651,-0.049,3.029,767.373,1185031.0,0.064
504,2011/12/03,0.0,0.014,0.09,62.897,-0.22,3.012,790.833,1181273.0,0.063
505,2011/12/04,0.0,-0.003,0.075,50.248,-0.138,2.905,807.214,1177515.0,0.063
506,2011/12/05,0.0,-0.01,-0.454,56.306,-0.155,2.857,819.244,1173757.0,0.062
507,2011/12/06,0.0,-0.014,-0.589,59.361,-0.257,2.897,857.37,1169999.0,0.061
508,2011/12/07,0.0,0.011,-0.491,48.955,-0.303,2.965,898.927,1166240.0,0.061
509,2011/12/08,0.0,-0.016,-2.456,60.951,-2.291,2.988,930.855,1162482.0,0.06
510,2011/12/09,0.0,-0.022,-5.546,51.364,-5.41,2.984,933.884,1158724.0,0.06
511,2011/12/10,0.0,-0.022,-5.564,48.245,-5.474,2.994,926.431,1154966.0,0.059
512,2011/12/11,0.0,2.854,-5.759,61.253,-5.684,3.077,917.432,1151207.0,0.091
513,2011/12/12,0.0,2.748,-5.876,49.238,-6.33,3.15,907.879,1147804.0,0.121
514,2011/12/13,0.0,0.012,-5.752,54.158,-6.341,3.196,892.468,1146190.0,0.121
515,2011/12/14,0.0,-0.005,-5.689,54.828,-6.18,3.197,878.118,1144823.0,0.121
516,2011/12/15,0.0,0.109,-3.729,42.609,-6.185,3.183,865.254,1143575.0,0.121
517,2011/12/16,0.0,0.005,-0.589,50.877,-6.135,3.187,852.746,1142326.0,0.121
518,2011/12/17,0.0,0.009,-0.516,58.537,-6.08,3.194,839.033,1141078.0,0.121
519,2011/12/18,0.0,-2.853,-0.3,48.198,-6.058,3.193,825.517,1139829.0,0.12
520,2011/12/19,0.0,-2.734,-0.153,57.002,-6.029,3.274,813.401,1138580.0,0.12
521,2011/12/20,0.0,0.027,0.253,53.852,-5.498,3.518,802.378,1137332.0,0.12
522,2011/12/21,0.0,0.007,0.241,61.438,-5.448,3.757,793.55,1136083.0,0.12
523,2011/12/22,0.0,-0.095,0.216,62.96,-3.513,3.866,782.388,1134834.0,0.12
524,2011/12/23,0.0,-0.009,0.218,54.288,-0.371,3.904,769.203,1133586.0,0.119
525,2011/12/24,0.0,-0.018,0.224,61.014,-0.292,3.925,758.009,1132337.0,0.119
526,2011/12/25,0.0,-0.01,0.216,67.256,-0.084,4.009,746.406,1131088.0,0.119
527,2011/12/26,0.0,-0.016,0.231,55.115,0.077,4.079,741.176,1129878.0,0.118
528,2011/12/27,0.0,-0.047,-0.207,46.018,0.046,4.077,736.27,1128793.0,0.118
529,2011/12/28,0.0,-0.017,-0.195,58.505,0.046,4.099,725.09,1127707.0,0.118
530,2011/12/29,0.0,0.014,-0.175,49.922,0.041,4.142,718.011,1128048.0,0.118
531,2011/12/30,0.0,0.01,-0.173,61.799,0.044,4.186,707.324,1130355.0,0.118
532,2011/12/31,0.0,0.022,-0.178,56.018,0.045,4.342,696.825,1132662.0,0.118
533,2012/01/01,0.0,0.013,-0.159,64.299,0.057,4.688,688.954,1134969.0,0.117
534,2012/01/02,0.0,0.038,-0.179,66.012,0.052,5.028,679.241,1137276.0,0.117
535,2012/01/03,0.0,0.027,-0.139,60.581,-0.347,5.101,669.363,1139583.0,0.117
536,2012/01/04,0.0,0.153,-0.143,58.396,-0.338,5.17,662.533,1141890.0,0.118
537,2012/01/05,0.0,0.017,-0.075,75.159,-0.25,5.714,661.413,1144197.0,0.118
538,2012/01/06,0.0,0.029,-0.141,77.793,-0.314,6.369,660.515,1146505.0,0.118
539,2012/01/07,0.0,-0.004,-0.151,78.04,-0.33,6.694,653.793,1148812.0,0.118
540,2012/01/08,0.0,-0.001,-0.159,68.702,-0.318,6.863,647.774,1151750.0,0.118
541,2012/01/09,0.0,0.004,0.251,61.086,0.073,6.795,644.166,1157085.0,0.118
542,2012/01/10,0.0,0.002,0.239,47.434,0.1,6.565,638.072,1162420.0,0.118
543,2012/01/11,0.0,-0.119,0.242,60.061,0.098,6.57,631.954,1167400.0,0.118
544,2012/01/12,0.0,0.462,0.168,53.14,0.094,6.707,626.067,1170591.0,0.123
545,2012/01/13,0.0,0.065,0.304,57.388,0.163,6.693,620.845,1173781.0,0.124
546,2012/01/14,0.0,0.124,0.395,54.645,0.244,6.633,614.385,1176972.0,0.125
547,2012/01/15,0.0,0.15,0.388,49.727,0.229,6.732,607.318,1180163.0,0.127
548,2012/01/16,0.0,0.375,-0.03,67.402,0.221,6.81,603.197,1183353.0,0.131
549,2012/01/17,0.0,0.029,-0.004,43.531,0.235,6.494,598.613,1186544.0,0.132
550,2012/01/18,0.0,0.096,0.061,37.508,0.302,6.053,592.496,1189735.0,0.133
551,2012/01/19,0.0,-0.168,0.366,54.47,0.534,6.004,587.212,1192925.0,0.136
552,2012/01/20,0.0,0.205,0.292,52.78,0.596,6.213,581.742,1196116.0,0.139
553,2012/01/21,0.0,-0.114,0.253,49.08,0.649,6.333,575.503,1199306.0,0.14
554,2012/01/22,0.0,-0.151,0.306,41.896,0.694,6.307,569.814,1204103.0,0.139
555,2012/01/23,0.0,-0.395,0.3,52.25,0.27,6.305,563.693,1209193.0,0.14
556,2012/01/24,0.0,0.043,0.283,46.185,0.279,6.314,558.526,1214282.0,0.141
557,2012/01/25,0.0,-0.067,0.315,44.127,0.376,6.173,553.154,1219333.0,0.141
558,2012/01/26,0.0,-0.241,-0.005,42.802,0.361,5.845,548.687,1224260.0,0.142
559,2012/01/27,0.0,-0.015,0.014,38.72,0.306,5.518,543.151,1229186.0,0.145
560,2012/01/28,0.0,0.069,-0.004,39.534,0.25,5.43,536.238,1234113.0,0.146
561,2012/01/29,0.0,2.594,0.03,49.901,0.337,5.457,530.905,1239040.0,0.174
562,2012/01/30,0.0,0.287,0.075,43.201,0.375,5.462,525.547,1243966.0,0.178
563,2012/01/31,0.0,-0.045,0.108,37.387,0.392,5.473,519.878,1248893.0,0.178
564,2012/02/01,0.0,-0.037,0.003,48.071,0.319,5.637,516.857,1253820.0,0.178
565,2012/02/02,0.0,0.017,0.089,58.683,0.084,5.89,512.38,1258746.0,0.18
566,2012/02/03,0.0,-0.243,0.06,46.739,0.074,6.009,508.223,1263673.0,0.18
567,2012/02/04,0.0,-0.015,0.139,50.155,0.135,5.982,503.49,1269882.0,0.181
568,2012/02/05,0.0,-2.579,0.061,42.622,0.091,5.868,498.783,1277206.0,0.181
569,2012/02/06,0.0,-0.287,0.033,42.653,0.108,5.691,494.14,1284530.0,0.181
570,2012/02/07,0.0,0.001,-0.016,40.941,0.093,5.609,488.784,1291222.0,0.182
571,2012/02/08,0.0,0.003,0.001,49.511,0.004,5.611,483.383,1295519.0,0.182
572,2012/02/09,0.0,-0.045,-0.05,49.777,0.038,5.67,477.277,1299815.0,0.183
573,2012/02/10,0.0,-0.028,-0.025,42.004,0.035,5.781,471.615,1304111.0,0.183
574,2012/02/11,0.0,-0.06,-0.225,54.84,-0.086,5.786,468.67,1308408.0,0.183
575,2012/02/12,0.0,-0.011,-0.224,45.319,-0.163,5.683,463.916,1312704.0,0.183
576,2012/02/13,0.0,0.018,0.041,36.269,0.074,5.51,459.973,1317000.0,0.184
577,2012/02/14,0.0,0.128,0.614,41.382,0.598,5.155,465.019,1321297.0,0.186
578,2012/02/15,0.002,0.02,-0.527,33.541,-0.527,4.715,468.638,1325593.0,0.186
